country,name,address,latitude,longitude
Germany,Hanau,"IKEA, 21, Oderstraße, Lamboy, Hanau, Main-Kinzig-Kreis, Hessen, 63452, Deutschland",50.149668649999995,8.942291576715107
Germany,Hannover,"IKEA Restaurant, 10, Straße der Nationen, Mittelfeld, Döhren-Wülfel, Hannover, Region Hannover, Niedersachsen, 30539, Deutschland",52.3139878,9.8161948
Germany,Kaarst,"Kaarst IKEA, Nordkanal, Büttgen, Kaarst, Rhein-Kreis Neuss, Nordrhein-Westfalen, 41564, Deutschland",51.2169983,6.629705114904292
Germany,Kaiserslautern,"IKEA, Vogelweh, Kaiserslautern, Rheinland-Pfalz, 67663, Deutschland",49.4415907,7.7006158
Germany,Kamen,"IKEA, 1a, Kamen Karree, Südkamen, Kamen, Kreis Unna, Nordrhein-Westfalen, 59174, Deutschland",51.56947365,7.6691737074462365
Germany,Kassel,"IKEA, 25, Heinrich-Hertz-Straße, Waldau, Kassel, Hessen, 34123, Deutschland",51.2778826,9.525668319920634
Germany,Kiel,"IKEA Kiel, 1, Westring, Südfriedhof, Kiel, Schleswig-Holstein, 24114, Deutschland",54.314053599999994,10.107308768923598
Germany,Koblenz,"IKEA, 1, An der Römervilla, Bubenheim, Koblenz, Rheinland-Pfalz, 56070, Deutschland",50.38218125,7.568111823869297
Germany,Köln-Am Butzweilerhof,"IKEA, 51, Butzweilerstraße, Am Butzweilerhof, Ossendorf, Ehrenfeld, Köln, Nordrhein-Westfalen, 50829, Deutschland",50.98383,6.896453
Germany,Köln-Godorf,"IKEA, 171, Godorfer Hauptstraße, Godorf, Rodenkirchen, Köln, Nordrhein-Westfalen, 50997, Deutschland",50.86166675,6.970950136292636
Germany,Lübeck,"IKEA Restaurant, 79, Dänischburger Landstraße, Dänischburg / Siems / Rangenberg / Wallberg, Kücknitz, Lübeck, Schleswig-Holstein, 23569, Deutschland",53.9123343,10.7353102
Germany,Ludwigsburg,"Ikea, 10, Heinkelstraße, Eglosheim, Ludwigsburg, Landkreis Ludwigsburg, Baden-Württemberg, 71634, Deutschland",48.9180653,9.1540918
Germany,Magdeburg,"IKEA Magdeburg, Reihe A03, IKEA, Sülzegrund, Magdeburg, Sachsen-Anhalt, 39128, Deutschland",52.1680498,11.6121139
Germany,Mannheim,"Ikea, Frankenthaler Straße, Scharhof, Sandhofen-Nord, Sandhofen, Mannheim, Baden-Württemberg, 68307, Deutschland",49.55608145,8.44550215525217
Germany,München-Brunnthal,"IKEA München-Brunnthal, 1, Brunnthaler Straße, Am Birkengarten, Taufkirchen, Landkreis München, Bayern, 82024, Deutschland",48.040427,11.657710998213947
Germany,München-Eching,"IKEA München-Eching, 14, Heisenbergstraße, Gut Hollern, Eching, Landkreis Freising, Bayern, 85386, Deutschland",48.304302899999996,11.63364836346154
Germany,Fürth,"IKEA Restaurant, 110, Hans-Vogel-Straße, Ronhof, Fürth, Bayern, 90765, Deutschland",49.4851535,11.0093347
Germany,Oldenburg,"IKEA, 89, Holler Landstraße, Neuenwege, Oldenburg, Niedersachsen, 26135, Deutschland",53.14000575,8.25492372653688
Germany,Osnabrück,"IKEA, Rheiner Landstraße, Gewerbegebiet Hellern-Nord, Hellern, Osnabrück, Niedersachsen, 49078, Deutschland",52.2656517,7.969814
Germany,Bestell- und Abholstation Ravensburg,"IKEA Bestell- & Abholstation, 5, Eywiesenstraße, In den Ziegelhöfen, Gewerbegebiet Kammerbrühl, Ravensburg, Verwaltungsverband Mittleres Schussental, Landkreis Ravensburg, Baden-Württemberg, 88212, Deutschland",47.7918301,9.618726619264809
Germany,Regensburg,"IKEA, 7, Sulzfeldstraße, Gewerbegebiet Sulzfeldstraße, Kreuzhof, Harting, Bayern, 93055, Deutschland",49.001728299999996,12.177903461946471
Germany,Rostock,"IKEA, 25, Messestraße, Evershagen Süd, Evershagen, Ortsbeirat 6 : Evershagen, Rostock, Mecklenburg-Vorpommern, 18069, Deutschland",54.1087845,12.05175149291085
Germany,Saarlouis,"IKEA, 1, Im Hader, Lisdorf, Saarlouis, Landkreis Saarlouis, Saarland, 66740, Deutschland",49.294504,6.7586721
Germany,Siegen,"IKEA Restaurant, 60, Wallhausenstraße, Gewerbepark Heidenberg, Siegen, Kreis Siegen-Wittgenstein, Nordrhein-Westfalen, 57072, Deutschland",50.862342749999996,8.002408503110154
Germany,Sindelfingen,"IKEA, 2, Hanns-Martin-Schleyer-Straße, Sindelfingen (Stadt), Sindelfingen, Landkreis Böblingen, Baden-Württemberg, 71063, Deutschland",48.7018837,9.0053464
Germany,Ulm,"IKEA, Beringerstraße, Michelsberg, Weststadt, Ulm, Baden-Württemberg, 89077, Deutschland",48.4040594,9.976917489107528
Germany,Wallau,"IKEA, 2-4, Am Wandersmann, IKEA Homepark Wallau, Wallau, Hofheim am Taunus, Main-Taunus-Kreis, Hessen, 65719, Deutschland",50.05801825,8.371446554394897
Germany,Walldorf,"IKEA, Josef-Reiert-Straße, Aussiedlerhöfe Leimengrube, Walldorf, Rhein-Neckar-Kreis, Baden-Württemberg, 69190, Deutschland",49.3053533,8.6303317
Germany,Wetzlar,"IKEA, 13, Hermannsteiner Straße, Niedergirmes, Wetzlar, Lahn-Dill-Kreis, Hessen, 35576, Deutschland",50.56896385,8.497093257859762
Germany,Wuppertal,"IKEA Restaurant, 81, Schmiedestraße, Gemarkung Nächstebreck, Wuppertal, Nordrhein-Westfalen, 42279, Deutschland",51.3099945,7.2545183
Germany,Würzburg,"IKEA, 2, Mainfrankenhöhe, Versbach, Würzburg, Bayern, 97078, Deutschland",49.8222642,9.983571337749247
Japan,Sendai,"IKEA仙台, あすと長町大通り線, 太白区, 仙台市, 宮城県, 982-0007, 日本 (Japan)",38.22546275,140.88620262263217
Japan,Shinmisato,"IKEA新三郷, ２－２－２, 常磐自動車道, ピアラシティ 三郷, 三郷市, 341-0009, 日本 (Japan)",35.85622885,139.87022547953367
Japan,Tachikawa,"IKEA立川, 芋窪街道, 泉町, 北3, 東京都, 立川市, 190-0014, 日本 (Japan)",35.7067433,139.41187051756782
Japan,Tokyo-Bay,"IKEA Tokyo-Bay, 30, 東京湾岸道路, 宮本3-1, 船橋市, 千葉県, 273-0012, 日本 (Japan)",35.681915399999994,139.99207068746318
Japan,Harajuku,"IKEA, ブラームスの小径, 原宿, 渋谷1, 東京都, 渋谷区, 1500001, 日本 (Japan)",35.6706461,139.703038
Japan,Kohoku,"IKEA港北, 緑産業道路, 牛久保1, 都筑区, 神奈川県, 224-0043, 日本 (Japan)",35.522683,139.58998481999996
Japan,Nagakute,"IKEA, 香流川緑地, 長久手市, 愛知県, 480-1121, 日本 (Japan)",35.176101,137.07533283155553
Japan,Tsuruhama,"IKEA鶴浜, 鶴町二丁目, 大阪市, 大阪府, 日本 (Japan)",34.63701975,135.4497141099205
